Word,walden.txt count,lotus.txt count,walden.txt freq,lotus.txt freq,Log Likelihood
orphans,1,1,0.00001,0.00001,0.00356
rely,1,1,0.00001,0.00001,0.00356
healed,0,1,0.00000,0.00001,0.40215
falsehoods,0,1,0.00000,0.00001,0.40215
trillions,0,1,0.00000,0.00001,0.40215
avails,1,0,0.00001,0.00000,0.28280
systems,2,0,0.00002,0.00000,0.93073
provoke,1,1,0.00001,0.00001,0.00356
endeavors,3,1,0.00003,0.00001,0.56560
performance,2,0,0.00002,0.00000,0.93073
rites,1,0,0.00001,0.00000,0.28280
obscene,1,0,0.00001,0.00000,0.28280
betraying,1,0,0.00001,0.00000,0.28280
regulated,1,0,0.00001,0.00000,0.28280
lawgiver,1,0,0.00001,0.00000,0.28280
offensive,1,0,0.00001,0.00000,0.28280
urine,1,0,0.00001,0.00000,0.28280
elevating,1,0,0.00001,0.00000,0.28280
worships,1,0,0.00001,0.00000,0.28280
sculptors,1,0,0.00001,0.00000,0.28280
painters,1,0,0.00001,0.00000,0.28280
refine,1,0,0.00001,0.00000,0.28280
imbrute,1,0,0.00001,0.00000,0.28280
Farmer,2,0,0.00002,0.00000,0.93073
apprehending,1,0,0.00001,0.00000,0.28280
planning,1,0,0.00001,0.00000,0.28280
contriving,1,0,0.00001,0.00000,0.28280
scurf,1,0,0.00001,0.00000,0.28280
shuffled,1,0,0.00001,0.00000,0.28280
slumbered,2,0,0.00002,0.00000,0.93073
moiling,1,0,0.00001,0.00000,0.28280
twinkle,1,0,0.00001,0.00000,0.28280
migrate,1,0,0.00001,0.00000,0.28280
austerity,1,0,0.00001,0.00000,0.28280
fern,1,0,0.00001,0.00000,0.28280
roosts,1,0,0.00001,0.00000,0.28280
flutter,2,0,0.00002,0.00000,0.93073
reaped,1,0,0.00001,0.00000,0.28280
Bose,2,0,0.00002,0.00000,0.93073
oh,1,0,0.00001,0.00000,0.28280
knobs,1,0,0.00001,0.00000,0.28280
scour,2,0,0.00002,0.00000,0.93073
tubs,1,0,0.00001,0.00000,0.28280
woodpecker,1,0,0.00001,0.00000,0.28280
tapping,1,0,0.00001,0.00000,0.28280
Hark,1,0,0.00001,0.00000,0.28280
sweetbriers,1,0,0.00001,0.00000,0.28280
Eh,1,0,0.00001,0.00000,0.28280
Mediterranean,1,0,0.00001,0.00000,0.28280
concluding,1,0,0.00001,0.00000,0.28280
delayed,1,0,0.00001,0.00000,0.28280
Angleworms,1,0,0.00001,0.00000,0.28280
fattened,1,0,0.00001,0.00000,0.28280
weeding,1,0,0.00001,0.00000,0.28280
unwise,2,0,0.00002,0.00000,0.93073
essence,1,0,0.00001,0.00000,0.28280
Confutsee,1,0,0.00001,0.00000,0.28280
dumps,1,0,0.00001,0.00000,0.28280
budding,1,0,0.00001,0.00000,0.28280
ecstasy,1,0,0.00001,0.00000,0.28280
Mem,1,0,0.00001,0.00000,0.28280
thirteen,1,0,0.00001,0.00000,0.28280
undersized,1,0,0.00001,0.00000,0.28280
fry,1,0,0.00001,0.00000,0.28280
skewer,1,0,0.00001,0.00000,0.28280
crevice,2,0,0.00002,0.00000,0.93073
Pilpay,1,0,0.00001,0.00000,0.28280
haunted,1,0,0.00001,0.00000,0.28280
shavings,2,0,0.00002,0.00000,0.93073
resembled,1,0,0.00001,0.00000,0.28280
leaned,1,0,0.00001,0.00000,0.28280
elbow,1,0,0.00001,0.00000,0.28280
sleeve,1,0,0.00001,0.00000,0.28280
dodged,1,0,0.00001,0.00000,0.28280
bopeep,1,0,0.00001,0.00000,0.28280
finger,3,1,0.00003,0.00001,0.56560
phoebe,2,0,0.00002,0.00000,0.93073
Tetrao,1,0,0.00001,0.00000,0.28280
umbellus,1,0,0.00001,0.00000,0.28280
shy,2,0,0.00002,0.00000,0.93073
clucking,1,0,0.00001,0.00000,0.28280
disperse,2,1,0.00002,0.00001,0.14614
signal,2,0,0.00002,0.00000,0.93073
whirlwind,1,0,0.00001,0.00000,0.28280
resemble,2,0,0.00002,0.00000,0.93073
traveler,1,0,0.00001,0.00000,0.28280
whir,1,0,0.00001,0.00000,0.28280
mewing,1,0,0.00001,0.00000,0.28280
suspecting,2,0,0.00002,0.00000,0.93073
spin,1,0,0.00001,0.00000,0.28280
dishabille,1,0,0.00001,0.00000,0.28280
obedient,1,0,0.00001,0.00000,0.28280
callow,1,0,0.00001,0.00000,0.28280
precocious,1,0,0.00001,0.00000,0.28280
adult,1,0,0.00001,0.00000,0.28280
coeval,1,0,0.00001,0.00000,0.28280
limpid,1,0,0.00001,0.00000,0.28280
reckless,1,0,0.00001,0.00000,0.28280
shoots,2,0,0.00002,0.00000,0.93073
innocents,1,0,0.00001,0.00000,0.28280
mingle,1,0,0.00001,0.00000,0.28280
otter,1,0,0.00001,0.00000,0.28280
manages,1,0,0.00001,0.00000,0.28280
whinnering,1,0,0.00001,0.00000,0.28280
oozing,1,0,0.00001,0.00000,0.28280
grassy,1,0,0.00001,0.00000,0.28280
roiling,1,0,0.00001,0.00000,0.28280
woodcock,1,0,0.00001,0.00000,0.28280
probe,1,0,0.00001,0.00000,0.28280
troop,2,0,0.00002,0.00000,0.93073
spying,2,1,0.00002,0.00001,0.14614
wiry,2,0,0.00002,0.00000,0.93073
peep,2,0,0.00002,0.00000,0.93073
fluttered,1,0,0.00001,0.00000,0.28280
inquisitive,2,0,0.00002,0.00000,0.93073
contending,1,0,0.00001,0.00000,0.28280
struggled,2,0,0.00002,0.00000,0.93073
wrestled,1,0,0.00001,0.00000,0.28280
duellum,1,0,0.00001,0.00000,0.28280
bellum,1,0,0.00001,0.00000,0.28280
pitted,1,0,0.00001,0.00000,0.28280
vales,1,0,0.00001,0.00000,0.28280
internecine,1,0,0.00001,0.00000,0.28280
republicans,1,0,0.00001,0.00000,0.28280
imperialists,1,0,0.00001,0.00000,0.28280
resolutely,1,0,0.00001,0.00000,0.28280
adversary,2,0,0.00002,0.00000,0.93073
tumblings,1,0,0.00001,0.00000,0.28280
feelers,2,0,0.00002,0.00000,0.93073
pertinacity,1,0,0.00001,0.00000,0.28280
bulldogs,1,0,0.00001,0.00000,0.28280
Conquer,1,0,0.00001,0.00000,0.28280
evidently,1,0,0.00001,0.00000,0.28280
excitement,1,0,0.00001,0.00000,0.28280
despatched,1,0,0.00001,0.00000,0.28280
charged,1,0,0.00001,0.00000,0.28280
nourished,1,0,0.00001,0.00000,0.28280
avenge,1,0,0.00001,0.00000,0.28280
unequal,2,0,0.00002,0.00000,0.93073
blacks,1,0,0.00001,0.00000,0.28280
sprang,1,0,0.00001,0.00000,0.28280
warrior,2,0,0.00002,0.00000,0.93073
united,1,0,0.00001,0.00000,0.28280
attraction,2,0,0.00002,0.00000,0.93073
locks,1,0,0.00001,0.00000,0.28280
cements,1,0,0.00001,0.00000,0.28280
airs,1,0,0.00001,0.00000,0.28280
patriotism,2,0,0.00002,0.00000,0.93073
displayed,1,3,0.00001,0.00003,0.80430
carnage,2,0,0.00002,0.00000,0.93073
Austerlitz,1,0,0.00001,0.00000,0.28280
Dresden,1,0,0.00001,0.00000,0.28280
Fight,1,0,0.00001,0.00000,0.28280
patriots,2,0,0.00002,0.00000,0.93073
Luther,2,0,0.00002,0.00000,0.93073
Blanchard,1,0,0.00001,0.00000,0.28280
wounded,2,0,0.00002,0.00000,0.93073
Buttrick,1,0,0.00001,0.00000,0.28280
Davis,1,0,0.00001,0.00000,0.28280
Hosmer,1,0,0.00001,0.00000,0.28280
hireling,2,0,0.00002,0.00000,0.93073
Bunker,1,0,0.00001,0.00000,0.28280
tumbler,2,0,0.00002,0.00000,0.93073
Holding,1,0,0.00001,0.00000,0.28280
assiduously,1,0,0.00001,0.00000,0.28280
severed,2,0,0.00002,0.00000,0.93073
feeler,1,0,0.00001,0.00000,0.28280
exposing,1,0,0.00001,0.00000,0.28280
jaws,1,0,0.00001,0.00000,0.28280
breastplate,1,0,0.00001,0.00000,0.28280
pierce,2,0,0.00002,0.00000,0.93073
carbuncles,1,0,0.00001,0.00000,0.28280
sufferer,1,0,0.00001,0.00000,0.28280
ghastly,1,0,0.00001,0.00000,0.28280
saddle,1,1,0.00001,0.00001,0.00356
struggles,1,0,0.00001,0.00000,0.28280
remnant,1,0,0.00001,0.00000,0.28280
wounds,2,0,0.00002,0.00000,0.93073
divest,1,0,0.00001,0.00000,0.28280
Hotel,1,0,0.00001,0.00000,0.28280
Invalides,1,0,0.00001,0.00000,0.28280
victorious,2,0,0.00002,0.00000,0.93073
harrowed,1,0,0.00001,0.00000,0.28280
battles,2,0,0.00002,0.00000,0.93073
Huber,1,0,0.00001,0.00000,0.28280
AEneas,1,0,0.00001,0.00000,0.28280
Sylvius,1,0,0.00001,0.00000,0.28280
circumstantial,1,0,0.00001,0.00000,0.28280
contested,1,0,0.00001,0.00000,0.28280
pear,1,0,0.00001,0.00000,0.28280
pontificate,1,0,0.00001,0.00000,0.28280
Eugenius,1,0,0.00001,0.00000,0.28280
Nicholas,1,0,0.00001,0.00000,0.28280
Pistoriensis,1,0,0.00001,0.00000,0.28280
engagement,1,0,0.00001,0.00000,0.28280
Olaus,1,0,0.00001,0.00000,0.28280
Magnus,1,0,0.00001,0.00000,0.28280
expulsion,1,0,0.00001,0.00000,0.28280
Christiern,1,0,0.00001,0.00000,0.28280
Sweden,1,0,0.00001,0.00000,0.28280
Presidency,2,0,0.00002,0.00000,0.93073
Polk,1,0,0.00001,0.00000,0.28280
Fugitive,1,0,0.00001,0.00000,0.28280
Slave,2,0,0.00002,0.00000,0.93073
Bill,1,0,0.00001,0.00000,0.28280
sported,2,0,0.00002,0.00000,0.93073
ineffectually,2,0,0.00002,0.00000,0.93073
burrows,2,0,0.00002,0.00000,0.93073
nimbly,1,0,0.00001,0.00000,0.28280
threaded,1,0,0.00001,0.00000,0.28280
denizens,1,0,0.00001,0.00000,0.28280
canine,1,0,0.00001,0.00000,0.28280
treed,1,0,0.00001,0.00000,0.28280
cantering,1,0,0.00001,0.00000,0.28280
imagining,2,0,0.00002,0.00000,0.93073
jerbilla,1,0,0.00001,0.00000,0.28280
rug,1,0,0.00001,0.00000,0.28280
sly,1,0,0.00001,0.00000,0.28280
stealthy,2,0,0.00002,0.00000,0.93073
kittens,1,0,0.00001,0.00000,0.28280
backs,1,0,0.00001,0.00000,0.28280
spitting,1,0,0.00001,0.00000,0.28280
Gilian,1,0,0.00001,0.00000,0.28280
1842,1,0,0.00001,0.00000,0.28280
female,1,3,0.00001,0.00003,0.80430
pronoun,1,0,0.00001,0.00000,0.28280
brownish,1,0,0.00001,0.00000,0.28280
throat,2,0,0.00002,0.00000,0.93073
fur,1,0,0.00001,0.00000,0.28280
flatted,1,0,0.00001,0.00000,0.28280
forming,2,2,0.00002,0.00002,0.00534
stripes,1,0,0.00001,0.00000,0.28280
muff,1,0,0.00001,0.00000,0.28280
matted,1,0,0.00001,0.00000,0.28280
appendages,1,0,0.00001,0.00000,0.28280
membrane,1,0,0.00001,0.00000,0.28280
naturalists,1,0,0.00001,0.00000,0.28280
prolific,1,0,0.00001,0.00000,0.28280
hybrids,1,0,0.00001,0.00000,0.28280
marten,1,0,0.00001,0.00000,0.28280
Colymbus,1,0,0.00001,0.00000,0.28280
glacialis,1,0,0.00001,0.00000,0.28280
moult,1,0,0.00001,0.00000,0.28280
rifles,1,0,0.00001,0.00000,0.28280
conical,1,0,0.00001,0.00000,0.28280
spy,2,3,0.00002,0.00003,0.20926
omnipresent,1,0,0.00001,0.00000,0.28280
discharges,1,0,0.00001,0.00000,0.28280
generously,1,0,0.00001,0.00000,0.28280
angrily,1,0,0.00001,0.00000,0.28280
unfinished,1,0,0.00001,0.00000,0.28280
jobs,1,0,0.00001,0.00000,0.28280
stately,2,0,0.00002,0.00000,0.93073
hesitating,0,1,0.00000,0.00001,0.40215
Mandarava,0,1,0.00000,0.00001,0.40215
sagacious,0,1,0.00000,0.00001,0.40215
lengthy,0,1,0.00000,0.00001,0.40215
Cast,1,1,0.00001,0.00001,0.00356
Abandoning,0,1,0.00000,0.00001,0.40215
restraint,0,1,0.00000,0.00001,0.40215
Seventeen,0,1,0.00000,0.00001,0.40215
Distinction,0,1,0.00000,0.00001,0.40215
lasts,1,2,0.00001,0.00002,0.26548
sized,1,1,0.00001,0.00001,0.00356
finely,1,2,0.00001,0.00002,0.26548
granting,0,1,0.00000,0.00001,0.40215
incenses,0,1,0.00000,0.00001,0.40215
permeating,0,1,0.00000,0.00001,0.40215
minor,0,1,0.00000,0.00001,0.40215
Arrive,0,1,0.00000,0.00001,0.40215
whirling,0,1,0.00000,0.00001,0.40215
permeates,0,1,0.00000,0.00001,0.40215
superlative,0,1,0.00000,0.00001,0.40215
assiduousness,0,1,0.00000,0.00001,0.40215
dhyana,0,1,0.00000,0.00001,0.40215
millionth,0,1,0.00000,0.00001,0.40215
distributing,0,1,0.00000,0.00001,0.40215
retreats,0,1,0.00000,0.00001,0.40215
omission,0,1,0.00000,0.00001,0.40215
outflow,0,1,0.00000,0.00001,0.40215
posture,1,1,0.00001,0.00001,0.00356
submission,0,1,0.00000,0.00001,0.40215
gentleness,1,1,0.00001,0.00001,0.00356
banishing,0,1,0.00000,0.00001,0.40215
bordering,0,1,0.00000,0.00001,0.40215
tapering,0,1,0.00000,0.00001,0.40215
dances,0,1,0.00000,0.00001,0.40215
diversions,0,1,0.00000,0.00001,0.40215
intone,0,1,0.00000,0.00001,0.40215
accommodate,0,1,0.00000,0.00001,0.40215
Gardens,0,1,0.00000,0.00001,0.40215
matting,0,1,0.00000,0.00001,0.40215
uppermost,0,1,0.00000,0.00001,0.40215
prizing,0,1,0.00000,0.00001,0.40215
central,1,2,0.00001,0.00002,0.26548
tapers,0,1,0.00000,0.00001,0.40215
ascribed,0,1,0.00000,0.00001,0.40215
residences,0,1,0.00000,0.00001,0.40215
extracted,0,1,0.00000,0.00001,0.40215
atimuktaka,0,1,0.00000,0.00001,0.40215
humbles,0,1,0.00000,0.00001,0.40215
berth,0,1,0.00000,0.00001,0.40215
compliantly,0,1,0.00000,0.00001,0.40215
resides,0,1,0.00000,0.00001,0.40215
utilize,0,1,0.00000,0.00001,0.40215
Eighteen,0,1,0.00000,0.00001,0.40215
Joyful,0,1,0.00000,0.00001,0.40215
Acceptance,0,1,0.00000,0.00001,0.40215
Imagine,0,1,0.00000,0.00001,0.40215
manoeuvre,1,0,0.00001,0.00000,0.28280
paddling,1,0,0.00001,0.00000,0.28280
milkweed,1,0,0.00001,0.00000,0.28280
miscalculated,1,0,0.00001,0.00000,0.28280
widen,1,0,0.00001,0.00000,0.28280
manoeuvred,1,0,0.00001,0.00000,0.28280
cunningly,2,0,0.00002,0.00000,0.93073
cooly,1,0,0.00001,0.00000,0.28280
widest,2,0,0.00002,0.00000,0.93073
execution,1,0,0.00001,0.00000,0.28280
checker,1,0,0.00001,0.00000,0.28280
disappears,2,1,0.00002,0.00001,0.14614
winded,1,0,0.00001,0.00000,0.28280
unweariable,1,0,0.00001,0.00000,0.28280
swum,1,0,0.00001,0.00000,0.28280
plunge,1,0,0.00001,0.00000,0.28280
speeding,2,0,0.00002,0.00000,0.93073
loons,2,0,0.00002,0.00000,0.93073
ungainly,2,0,0.00002,0.00000,0.93073
swam,2,0,0.00002,0.00000,0.93073
reconnoitre,1,0,0.00001,0.00000,0.28280
reappearing,1,0,0.00001,0.00000,0.28280
unearthly,2,0,0.00002,0.00000,0.93073
displaying,1,2,0.00001,0.00002,0.26548
cunning,2,0,0.00002,0.00000,0.93073
silly,1,0,0.00001,0.00000,0.28280
unruffled,1,0,0.00001,0.00000,0.28280
demoniac,2,0,0.00002,0.00000,0.93073
muzzle,2,0,0.00002,0.00000,0.93073
looning,1,0,0.00001,0.00000,0.28280
derision,1,0,0.00001,0.00000,0.28280
resources,1,0,0.00001,0.00000,0.28280
smoothness,1,0,0.00001,0.00000,0.28280
prayer,2,0,0.00002,0.00000,0.93073
tumultuous,2,0,0.00002,0.00000,0.93073
tack,1,0,0.00001,0.00000,0.28280
veer,1,0,0.00001,0.00000,0.28280
tricks,1,0,0.00001,0.00000,0.28280
Louisiana,1,0,0.00001,0.00000,0.28280
bayous,1,0,0.00001,0.00000,0.28280
slanting,1,0,0.00001,0.00000,0.28280
graping,1,0,0.00001,0.00000,0.28280
loaded,2,0,0.00002,0.00000,0.93073
clusters,1,0,0.00001,0.00000,0.28280
cranberries,1,0,0.00001,0.00000,0.28280
waxen,1,0,0.00001,0.00000,0.28280
pendants,1,0,0.00001,0.00000,0.28280
pearly,2,0,0.00002,0.00000,0.93073
plucks,1,0,0.00001,0.00000,0.28280
rake,2,0,0.00002,0.00000,0.93073
snarl,1,0,0.00001,0.00000,0.28280
spoils,1,0,0.00001,0.00000,0.28280
meads,1,0,0.00001,0.00000,0.28280
jammed,1,0,0.00001,0.00000,0.28280
butchers,1,1,0.00001,0.00001,0.00356
regardless,1,0,0.00001,0.00000,0.28280
drooping,1,0,0.00001,0.00000,0.28280
barberry,1,0,0.00001,0.00000,0.28280
coddling,1,0,0.00001,0.00000,0.28280
overlooked,1,0,0.00001,0.00000,0.28280
exciting,1,0,0.00001,0.00000,0.28280
reproofs,1,0,0.00001,0.00000,0.28280
stole,1,0,0.00001,0.00000,0.28280
climbed,1,0,0.00001,0.00000,0.28280
overshadowed,1,0,0.00001,0.00000,0.28280
bouquet,1,0,0.00001,0.00000,0.28280
relinquished,1,0,0.00001,0.00000,0.28280
Digging,1,0,0.00001,0.00000,0.28280
Apios,1,0,0.00001,0.00000,0.28280
tuberosa,1,0,0.00001,0.00000,0.28280
crumpled,1,0,0.00001,0.00000,0.28280
Cultivation,1,0,0.00001,0.00000,0.28280
exterminated,2,0,0.00002,0.00000,0.93073
sweetish,1,0,0.00001,0.00000,0.28280
bitten,1,0,0.00001,0.00000,0.28280
roasted,1,0,0.00001,0.00000,0.28280
tuber,1,0,0.00001,0.00000,0.28280
fatted,1,0,0.00001,0.00000,0.28280
totem,1,0,0.00001,0.00000,0.28280
vine,2,0,0.00002,0.00000,0.93073
reign,2,0,0.00002,0.00000,0.93073
revive,1,0,0.00001,0.00000,0.28280
inventor,1,0,0.00001,0.00000,0.28280
bestower,1,0,0.00001,0.00000,0.28280
diverged,1,0,0.00001,0.00000,0.28280
promontory,2,0,0.00002,0.00000,0.93073
manager,1,0,0.00001,0.00000,0.28280
gallery,1,0,0.00001,0.00000,0.28280
harmonious,1,0,0.00001,0.00000,0.28280
coloring,1,0,0.00001,0.00000,0.28280
wasps,2,0,0.00002,0.00000,0.93073
deterring,1,0,0.00001,0.00000,0.28280
numbed,1,0,0.00001,0.00000,0.28280
complimented,1,0,0.00001,0.00000,0.28280
bedded,1,0,0.00001,0.00000,0.28280
crevices,2,0,0.00002,0.00000,0.93073
avoiding,1,0,0.00001,0.00000,0.28280
unspeakable,1,0,0.00001,0.00000,0.28280
pleasanter,1,0,0.00001,0.00000,0.28280
wholesomer,1,0,0.00001,0.00000,0.28280
glowing,2,0,0.00002,0.00000,0.93073
embers,1,0,0.00001,0.00000,0.28280
masonry,1,0,0.00001,0.00000,0.28280
trowels,1,0,0.00001,0.00000,0.28280
sayings,2,0,0.00002,0.00000,0.93073
wiseacre,1,0,0.00001,0.00000,0.28280
Mesopotamia,1,0,0.00001,0.00000,0.28280
Babylon,1,0,0.00001,0.00000,0.28280
cement,1,0,0.00001,0.00000,0.28280
toughness,1,0,0.00001,0.00000,0.28280
Nebuchadnezzar,1,0,0.00001,0.00000,0.28280
lingered,2,0,0.00002,0.00000,0.93073
pillow,1,0,0.00001,0.00000,0.28280
stiff,2,0,0.00002,0.00000,0.93073
thrusting,1,0,0.00001,0.00000,0.28280
structure,1,0,0.00001,0.00000,0.28280
apparent,1,0,0.00001,0.00000,0.28280
knots,1,0,0.00001,0.00000,0.28280
Should,1,3,0.00001,0.00003,0.80430
obscurity,2,1,0.00002,0.00001,0.14614
flickering,1,0,0.00001,0.00000,0.28280
fresco,1,0,0.00001,0.00000,0.28280
poked,1,0,0.00001,0.00000,0.28280
chamber,2,0,0.00002,0.00000,0.93073
derive,1,0,0.00001,0.00000,0.28280
patremfamilias,1,0,0.00001,0.00000,0.28280
rustic,1,0,0.00001,0.00000,0.28280
villa,1,0,0.00001,0.00000,0.28280
cellam,1,0,0.00001,0.00000,0.28280
oleariam,1,0,0.00001,0.00000,0.28280
vinariam,1,0,0.00001,0.00000,0.28280
dolia,1,0,0.00001,0.00000,0.28280
multa,1,0,0.00001,0.00000,0.28280
uti,1,0,0.00001,0.00000,0.28280
lubeat,1,0,0.00001,0.00000,0.28280
caritatem,1,0,0.00001,0.00000,0.28280
expectare,1,0,0.00001,0.00000,0.28280
rei,1,0,0.00001,0.00000,0.28280
virtuti,1,0,0.00001,0.00000,0.28280
gloriae,1,0,0.00001,0.00000,0.28280
erit,1,0,0.00001,0.00000,0.28280
firkin,1,0,0.00001,0.00000,0.28280
weevil,1,0,0.00001,0.00000,0.28280
purlins,1,0,0.00001,0.00000,0.28280
dynasty,2,0,0.00002,0.00000,0.93073
cavernous,2,0,0.00002,0.00000,0.93073
wherein,2,0,0.00002,0.00000,0.93073
recess,1,0,0.00001,0.00000,0.28280
spiders,1,0,0.00001,0.00000,0.28280
pantry,1,0,0.00001,0.00000,0.28280
barrel,1,0,0.00001,0.00000,0.28280
cooks,1,0,0.00001,0.00000,0.28280
bakes,1,0,0.00001,0.00000,0.28280
requested,1,0,0.00001,0.00000,0.28280
stamping,1,0,0.00001,0.00000,0.28280
excluded,1,0,0.00001,0.00000,0.28280
eighths,2,0,0.00002,0.00000,0.93073
Nowadays,1,0,0.00001,0.00000,0.28280
alley,1,0,0.00001,0.00000,0.28280
secrecy,1,0,0.00001,0.00000,0.28280
legally,1,0,0.00001,0.00000,0.28280
backing,1,0,0.00001,0.00000,0.28280
parlors,1,0,0.00001,0.00000,0.28280
nerve,2,0,0.00002,0.00000,0.93073
palaver,1,0,0.00001,0.00000,0.28280
symbols,1,0,0.00001,0.00000,0.28280
metaphors,1,0,0.00001,0.00000,0.28280
fetched,1,0,0.00001,0.00000,0.28280
waiters,1,0,0.00001,0.00000,0.28280
trope,1,0,0.00001,0.00000,0.28280
Territory,1,0,0.00001,0.00000,0.28280
Isle,1,0,0.00001,0.00000,0.28280
parliamentary,1,0,0.00001,0.00000,0.28280
puddings,1,0,0.00001,0.00000,0.28280
whiter,2,0,0.00002,0.00000,0.93073
lathing,2,0,0.00002,0.00000,0.93073
transfer,1,0,0.00001,0.00000,0.28280
conceited,1,0,0.00001,0.00000,0.28280
lounge,1,0,0.00001,0.00000,0.28280
workmen,1,0,0.00001,0.00000,0.28280
Venturing,1,0,0.00001,0.00000,0.28280
cuffs,1,0,0.00001,0.00000,0.28280
plasterer,2,0,0.00002,0.00000,0.93073
mishap,1,0,0.00001,0.00000,0.28280
complacent,1,0,0.00001,0.00000,0.28280
thitherward,1,0,0.00001,0.00000,0.28280
shuts,1,0,0.00001,0.00000,0.28280
casualties,1,0,0.00001,0.00000,0.28280
pailfuls,1,0,0.00001,0.00000,0.28280
christen,1,0,0.00001,0.00000,0.28280
Unio,1,0,0.00001,0.00000,0.28280
fluviatilis,1,0,0.00001,0.00000,0.28280
shadiest,1,0,0.00001,0.00000,0.28280
shallowest,2,0,0.00002,0.00000,0.93073
examining,1,0,0.00001,0.00000,0.28280
doubled,1,0,0.00001,0.00000,0.28280
caddis,1,0,0.00001,0.00000,0.28280
quartz,1,0,0.00001,0.00000,0.28280
creased,1,0,0.00001,0.00000,0.28280
examine,1,0,0.00001,0.00000,0.28280
freezes,1,0,0.00001,0.00000,0.28280
eightieth,1,0,0.00001,0.00000,0.28280
oblong,2,0,0.00002,0.00000,0.93073
perpendicular,2,0,0.00002,0.00000,0.93073
apex,1,0,0.00001,0.00000,0.28280
seam,1,0,0.00001,0.00000,0.28280
opaque,2,0,0.00002,0.00000,0.93073
whitish,1,0,0.00001,0.00000,0.28280
poured,2,2,0.00002,0.00002,0.00534
overlapping,1,0,0.00001,0.00000,0.28280
occupying,1,0,0.00001,0.00000,0.28280
cleavages,1,0,0.00001,0.00000,0.28280
included,1,0,0.00001,0.00000,0.28280
ices,2,0,0.00002,0.00000,0.93073
flattish,1,0,0.00001,0.00000,0.28280
lenticular,1,0,0.00001,0.00000,0.28280
dampness,0,1,0.00000,0.00001,0.40215
dispenses,0,1,0.00000,0.00001,0.40215
amazement,1,1,0.00001,0.00001,0.00356
doled,0,1,0.00000,0.00001,0.40215
hundredth,0,1,0.00000,0.00001,0.40215
incomparable,0,1,0.00000,0.00001,0.40215
urges,0,1,0.00000,0.00001,0.40215
persuades,0,1,0.00000,0.00001,0.40215
droop,1,1,0.00001,0.00001,0.00356
curl,0,1,0.00000,0.00001,0.40215
chapped,0,1,0.00000,0.00001,0.40215
misshapen,0,1,0.00000,0.00001,0.40215
arched,0,1,0.00000,0.00001,0.40215
swarthy,0,1,0.00000,0.00001,0.40215
sunken,0,1,0.00000,0.00001,0.40215
define,0,1,0.00000,0.00001,0.40215
decrepitude,0,1,0.00000,0.00001,0.40215
lasting,0,1,0.00000,0.00001,0.40215
foam,0,1,0.00000,0.00001,0.40215
shimmer,0,1,0.00000,0.00001,0.40215
afflictions,0,1,0.00000,0.00001,0.40215
blackened,0,1,0.00000,0.00001,0.40215
curled,1,1,0.00001,0.00001,0.00356
defective,0,1,0.00000,0.00001,0.40215
fateful,0,1,0.00000,0.00001,0.40215
aligned,0,1,0.00000,0.00001,0.40215
turner,0,1,0.00000,0.00001,0.40215
explains,0,1,0.00000,0.00001,0.40215
Nineteen,0,1,0.00000,0.00001,0.40215
lamenting,0,1,0.00000,0.00001,0.40215
unhappy,0,1,0.00000,0.00001,0.40215
lute,0,1,0.00000,0.00001,0.40215
jivakajivaka,0,1,0.00000,0.00001,0.40215
impairing,0,1,0.00000,0.00001,0.40215
talking,1,1,0.00001,0.00001,0.00356
fragrances,0,1,0.00000,0.00001,0.40215
mallika,0,1,0.00000,0.00001,0.40215
patala,0,1,0.00000,0.00001,0.40215
tagara,0,1,0.00000,0.00001,0.40215
ingredients,0,1,0.00000,0.00001,0.40215
pellet,0,1,0.00000,0.00001,0.40215
kovidara,0,1,0.00000,0.00001,0.40215
satisfying,0,1,0.00000,0.00001,0.40215
cassia,0,1,0.00000,0.00001,0.40215
turners,0,1,0.00000,0.00001,0.40215
Ornaments,0,1,0.00000,0.00001,0.40215
wearers,0,1,0.00000,0.00001,0.40215
magical,0,1,0.00000,0.00001,0.40215
Blossoms,0,1,0.00000,0.00001,0.40215
tigers,0,1,0.00000,0.00001,0.40215
pregnant,1,1,0.00001,0.00001,0.00356
inhuman,0,1,0.00000,0.00001,0.40215
pregnancy,0,1,0.00000,0.00001,0.40215
Hoards,0,1,0.00000,0.00001,0.40215
appraised,0,1,0.00000,0.00001,0.40215
worthless,1,1,0.00001,0.00001,0.00356
mandaravas,0,1,0.00000,0.00001,0.40215
manjushakas,0,1,0.00000,0.00001,0.40215
whirl,0,1,0.00000,0.00001,0.40215
concentrating,0,1,0.00000,0.00001,0.40215
energies,0,1,0.00000,0.00001,0.40215
unbending,0,1,0.00000,0.00001,0.40215
tasting,1,1,0.00001,0.00001,0.00356
flavorful,0,1,0.00000,0.00001,0.40215
astringent,0,1,0.00000,0.00001,0.40215
undertakes,0,1,0.00000,0.00001,0.40215
argument,0,1,0.00000,0.00001,0.40215
monarchs,0,1,0.00000,0.00001,0.40215
reversed,1,0,0.00001,0.00000,0.28280
operated,1,0,0.00001,0.00000,0.28280
contribute,1,0,0.00001,0.00000,0.28280
whoop,2,0,0.00002,0.00000,0.93073
permission,2,0,0.00002,0.00000,0.93073
Night,2,0,0.00002,0.00000,0.93073
honk,2,0,0.00002,0.00000,0.93073
22d,1,0,0.00001,0.00000,0.28280
