Word,lotus.txt count,walden.txt count,lotus.txt freq,walden.txt freq,Log Likelihood
gratitude,1,0,0.00001,0.00000,0.40215
giver,1,0,0.00001,0.00000,0.40215
Entrustment,1,0,0.00001,0.00000,0.40215
assuredly,1,0,0.00001,0.00000,0.40215
gloom,1,0,0.00001,0.00000,0.40215
obscurity,1,2,0.00001,0.00002,0.14614
truthfully,1,0,0.00001,0.00000,0.40215
sequence,1,0,0.00001,0.00000,0.40215
block,1,1,0.00001,0.00001,0.00356
endlessly,1,0,0.00001,0.00000,0.40215
extension,1,0,0.00001,0.00000,0.40215
inexhaustible,1,2,0.00001,0.00002,0.14614
snapping,1,1,0.00001,0.00001,0.00356
coughing,1,0,0.00001,0.00000,0.40215
saviors,1,0,0.00001,0.00000,0.40215
spots,1,2,0.00001,0.00002,0.14614
lodgings,1,0,0.00001,0.00000,0.40215
entrusting,1,0,0.00001,0.00000,0.40215
unobstructed,1,1,0.00001,0.00001,0.00356
curtain,1,1,0.00001,0.00001,0.00356
poured,2,2,0.00002,0.00002,0.00534
faced,2,2,0.00002,0.00002,0.00534
thanks,1,0,0.00001,0.00000,0.40215
snapped,1,1,0.00001,0.00001,0.00356
altogether,3,3,0.00003,0.00003,0.00712
coughed,1,0,0.00001,0.00000,0.40215
tongues,3,3,0.00003,0.00003,0.00712
displayed,3,1,0.00003,0.00001,0.80430
Powers,1,0,0.00001,0.00000,0.40215
Mystic,1,0,0.00001,0.00000,0.40215
completing,1,0,0.00001,0.00000,0.40215
practitioners,1,0,0.00001,0.00000,0.40215
unfolding,1,2,0.00001,0.00002,0.14614
Bit,1,0,0.00001,0.00000,0.40215
reviled,1,0,0.00001,0.00000,0.40215
gibed,1,0,0.00001,0.00000,0.40215
scrutinized,1,0,0.00001,0.00000,0.40215
expire,1,0,0.00001,0.00000,0.40215
underwent,1,1,0.00001,0.00001,0.00356
disparagement,1,0,0.00001,0.00000,0.40215
unknown,5,3,0.00005,0.00003,0.53098
perfection,2,1,0.00002,0.00001,0.26548
Lamp,1,0,0.00001,0.00000,0.40215
stance,1,0,0.00001,0.00000,0.40215
pelt,1,0,0.00001,0.00000,0.40215
curses,2,1,0.00002,0.00001,0.26548
subjected,1,1,0.00001,0.00001,0.00356
predictions,1,0,0.00001,0.00000,0.40215
irresponsible,1,0,0.00001,0.00000,0.40215
presuming,1,1,0.00001,0.00001,0.00356
disparaging,1,0,0.00001,0.00000,0.40215
Laymen,1,0,0.00001,0.00000,0.40215
Achievement,1,0,0.00001,0.00000,0.40215
Decay,1,0,0.00001,0.00000,0.40215
Exempt,1,0,0.00001,0.00000,0.40215
purification,3,1,0.00003,0.00001,0.80430
severe,2,5,0.00002,0.00004,0.84842
apt,1,1,0.00001,0.00001,0.00356
recognizing,1,1,0.00001,0.00001,0.00356
departing,1,1,0.00001,0.00001,0.00356
surmises,1,0,0.00001,0.00000,0.40215
calculations,1,0,0.00001,0.00000,0.40215
contrary,1,0,0.00001,0.00000,0.40215
conform,4,2,0.00004,0.00002,0.63183
Within,1,1,0.00001,0.00001,0.00356
brightly,2,1,0.00002,0.00001,0.26548
Down,1,2,0.00001,0.00002,0.14614
deities,1,0,0.00001,0.00000,0.40215
pishachas,1,0,0.00001,0.00000,0.40215
eats,1,1,0.00001,0.00001,0.00356
monarchs,1,0,0.00001,0.00000,0.40215
argument,1,0,0.00001,0.00000,0.40215
undertakes,1,0,0.00001,0.00000,0.40215
astringent,1,0,0.00001,0.00000,0.40215
flavorful,1,0,0.00001,0.00000,0.40215
tasting,1,1,0.00001,0.00001,0.00356
unbending,1,0,0.00001,0.00000,0.40215
energies,1,0,0.00001,0.00000,0.40215
concentrating,1,0,0.00001,0.00000,0.40215
whirl,1,0,0.00001,0.00000,0.40215
grades,1,1,0.00001,0.00001,0.00356
manjushakas,1,0,0.00001,0.00000,0.40215
mandaravas,1,0,0.00001,0.00000,0.40215
worthless,1,1,0.00001,0.00001,0.00356
appraised,1,0,0.00001,0.00000,0.40215
vessels,2,4,0.00002,0.00003,0.39313
bronze,1,2,0.00001,0.00002,0.14614
stored,1,3,0.00001,0.00003,0.56560
Hoards,1,0,0.00001,0.00000,0.40215
pregnancy,1,0,0.00001,0.00000,0.40215
successful,2,3,0.00002,0.00003,0.08991
inhuman,1,0,0.00001,0.00000,0.40215
normal,1,1,0.00001,0.00001,0.00356
pregnant,1,1,0.00001,0.00001,0.00356
tigers,1,0,0.00001,0.00000,0.40215
Blossoms,1,0,0.00001,0.00000,0.40215
magical,1,0,0.00001,0.00000,0.40215
wearers,1,0,0.00001,0.00000,0.40215
Ornaments,1,0,0.00001,0.00000,0.40215
ladies,3,5,0.00003,0.00004,0.29228
turners,1,0,0.00001,0.00000,0.40215
preacher,2,4,0.00002,0.00003,0.39313
cassia,1,0,0.00001,0.00000,0.40215
extend,1,2,0.00001,0.00002,0.14614
female,3,1,0.00003,0.00001,0.80430
satisfying,1,0,0.00001,0.00000,0.40215
kovidara,1,0,0.00001,0.00000,0.40215
pellet,1,0,0.00001,0.00000,0.40215
ingredients,1,0,0.00001,0.00000,0.40215
tagara,1,0,0.00001,0.00000,0.40215
flowering,1,3,0.00001,0.00003,0.56560
patala,1,0,0.00001,0.00000,0.40215
mallika,1,0,0.00001,0.00000,0.40215
fragrances,1,0,0.00001,0.00000,0.40215
detect,15,12,0.00014,0.00010,0.51580
talking,1,1,0.00001,0.00001,0.00356
impairing,1,0,0.00001,0.00000,0.40215
cries,1,2,0.00001,0.00002,0.14614
jivakajivaka,1,0,0.00001,0.00000,0.40215
harp,1,3,0.00001,0.00003,0.56560
lute,1,0,0.00001,0.00000,0.40215
stain,2,1,0.00002,0.00001,0.26548
unhappy,1,0,0.00001,0.00000,0.40215
bitter,2,1,0.00002,0.00001,0.26548
lamenting,1,0,0.00001,0.00000,0.40215
Nineteen,1,0,0.00001,0.00000,0.40215
explains,1,0,0.00001,0.00000,0.40215
turner,1,0,0.00001,0.00000,0.40215
impressive,1,2,0.00001,0.00002,0.14614
aligned,1,0,0.00001,0.00000,0.40215
ball,1,3,0.00001,0.00003,0.56560
fateful,1,0,0.00001,0.00000,0.40215
defective,1,0,0.00001,0.00000,0.40215
curled,1,1,0.00001,0.00001,0.00356
blackened,1,0,0.00001,0.00000,0.40215
afflictions,1,0,0.00001,0.00000,0.40215
detail,1,3,0.00001,0.00003,0.56560
shimmer,1,0,0.00001,0.00000,0.40215
foam,1,0,0.00001,0.00000,0.40215
lasting,1,0,0.00001,0.00000,0.40215
decrepitude,1,0,0.00001,0.00000,0.40215
bestows,1,1,0.00001,0.00001,0.00356
define,1,0,0.00001,0.00000,0.40215
shaped,2,2,0.00002,0.00002,0.00534
handsomely,1,2,0.00001,0.00002,0.14614
distorted,1,1,0.00001,0.00001,0.00356
sunken,1,0,0.00001,0.00000,0.40215
swarthy,1,0,0.00001,0.00000,0.40215
arched,1,0,0.00001,0.00000,0.40215
misshapen,1,0,0.00001,0.00000,0.40215
chapped,1,0,0.00001,0.00000,0.40215
rough,1,3,0.00001,0.00003,0.56560
curl,1,0,0.00001,0.00000,0.40215
droop,1,1,0.00001,0.00001,0.00356
stained,2,1,0.00002,0.00001,0.26548
odor,4,3,0.00004,0.00003,0.17903
persuades,1,0,0.00001,0.00000,0.40215
urges,1,0,0.00001,0.00000,0.40215
visits,1,3,0.00001,0.00003,0.56560
incomparable,1,0,0.00001,0.00000,0.40215
hundredth,1,0,0.00001,0.00000,0.40215
gathers,2,2,0.00002,0.00002,0.00534
doled,1,0,0.00001,0.00000,0.40215
charity,4,7,0.00004,0.00006,0.53117
amazement,1,1,0.00001,0.00001,0.00356
dispenses,1,0,0.00001,0.00000,0.40215
dampness,1,0,0.00001,0.00000,0.40215
Imagine,1,0,0.00001,0.00000,0.40215
Acceptance,1,0,0.00001,0.00000,0.40215
Joyful,1,0,0.00001,0.00000,0.40215
Eighteen,1,0,0.00001,0.00000,0.40215
utilize,1,0,0.00001,0.00000,0.40215
scripture,1,1,0.00001,0.00001,0.00356
sits,4,5,0.00004,0.00004,0.04115
walks,4,6,0.00004,0.00005,0.22624
resides,1,0,0.00001,0.00000,0.40215
compliantly,1,0,0.00001,0.00000,0.40215
berth,1,0,0.00001,0.00000,0.40215
humbles,1,0,0.00001,0.00000,0.40215
atimuktaka,1,0,0.00001,0.00000,0.40215
extracted,1,0,0.00001,0.00000,0.40215
residences,1,0,0.00001,0.00000,0.40215
ascribed,1,0,0.00001,0.00000,0.40215
offers,7,6,0.00006,0.00005,0.13975
reaches,3,6,0.00003,0.00005,0.65944
tapers,1,0,0.00001,0.00000,0.40215
central,2,1,0.00002,0.00001,0.26548
supplied,2,3,0.00002,0.00003,0.08991
answering,1,3,0.00001,0.00003,0.56560
courageous,1,1,0.00001,0.00001,0.00356
prizing,1,0,0.00001,0.00000,0.40215
modes,1,3,0.00001,0.00003,0.56560
uppermost,1,0,0.00001,0.00000,0.40215
matting,1,0,0.00001,0.00000,0.40215
beds,1,2,0.00001,0.00002,0.14614
caves,2,2,0.00002,0.00002,0.00534
grounds,3,3,0.00003,0.00003,0.00712
Gardens,1,0,0.00001,0.00000,0.40215
accommodate,1,0,0.00001,0.00000,0.40215
intone,1,0,0.00001,0.00000,0.40215
diversions,1,0,0.00001,0.00000,0.40215
dances,1,0,0.00001,0.00000,0.40215
tapering,1,0,0.00001,0.00000,0.40215
bordering,1,0,0.00001,0.00000,0.40215
butter,5,5,0.00005,0.00004,0.01068
acquires,4,2,0.00004,0.00002,0.63183
import,1,1,0.00001,0.00001,0.00356
depths,3,4,0.00003,0.00003,0.05968
surpass,3,2,0.00003,0.00002,0.20926
regulating,1,1,0.00001,0.00001,0.00356
drowsiness,1,1,0.00001,0.00001,0.00356
banishing,1,0,0.00001,0.00000,0.40215
vexed,1,2,0.00001,0.00002,0.14614
gentleness,1,1,0.00001,0.00001,0.00356
submission,1,0,0.00001,0.00000,0.40215
posture,1,1,0.00001,0.00001,0.00356
remaining,3,6,0.00003,0.00005,0.65944
outflow,1,0,0.00001,0.00000,0.40215
omission,1,0,0.00001,0.00000,0.40215
devotion,3,2,0.00003,0.00002,0.20926
distribute,2,1,0.00002,0.00001,0.26548
retreats,1,0,0.00001,0.00000,0.40215
distributing,1,0,0.00001,0.00000,0.40215
convey,1,1,0.00001,0.00001,0.00356
mentioned,3,2,0.00003,0.00002,0.20926
millionth,1,0,0.00001,0.00000,0.40215
thousandth,2,1,0.00002,0.00001,0.26548
omitted,1,3,0.00001,0.00003,0.56560
dhyana,1,0,0.00001,0.00000,0.40215
assiduousness,1,0,0.00001,0.00000,0.40215
duration,2,2,0.00002,0.00002,0.00534
superlative,1,0,0.00001,0.00000,0.40215
permeates,1,0,0.00001,0.00000,0.40215
burn,6,8,0.00005,0.00007,0.14556
fluttering,1,2,0.00001,0.00002,0.14614
whirling,1,0,0.00001,0.00000,0.40215
Arrive,1,0,0.00001,0.00000,0.40215
fathomed,1,2,0.00001,0.00002,0.14614
continents,3,3,0.00003,0.00003,0.00712
minor,1,0,0.00001,0.00000,0.40215
permeating,1,0,0.00001,0.00000,0.40215
incenses,1,0,0.00001,0.00000,0.40215
granting,1,0,0.00001,0.00000,0.40215
finely,2,1,0.00002,0.00001,0.26548
sized,1,1,0.00001,0.00001,0.00356
lasts,2,1,0.00002,0.00001,0.26548
lasted,1,3,0.00001,0.00003,0.56560
Distinction,1,0,0.00001,0.00000,0.40215
Seventeen,1,0,0.00001,0.00000,0.40215
restraint,1,0,0.00001,0.00000,0.40215
Abandoning,1,0,0.00001,0.00000,0.40215
selfishness,1,2,0.00001,0.00002,0.14614
Cast,1,1,0.00001,0.00001,0.00356
lengthy,1,0,0.00001,0.00000,0.40215
sagacious,1,0,0.00001,0.00000,0.40215
offenses,3,1,0.00003,0.00001,0.80430
Mandarava,1,0,0.00001,0.00000,0.40215
hesitating,1,0,0.00001,0.00000,0.40215
faithful,1,2,0.00001,0.00002,0.14614
yearning,2,1,0.00002,0.00001,0.26548
trillions,1,0,0.00001,0.00000,0.40215
falsehoods,1,0,0.00001,0.00000,0.40215
healed,1,0,0.00001,0.00000,0.40215
rely,1,1,0.00001,0.00001,0.00356
orphans,1,1,0.00001,0.00001,0.00356
sends,3,3,0.00003,0.00003,0.00712
resort,1,2,0.00001,0.00002,0.14614
befuddled,1,0,0.00001,0.00000,0.40215
function,1,2,0.00001,0.00002,0.14614
cured,2,1,0.00002,0.00001,0.26548
Take,1,2,0.00001,0.00002,0.14614
dose,1,0,0.00001,0.00000,0.40215
Giving,1,0,0.00001,0.00000,0.40215
mixes,1,0,0.00001,0.00000,0.40215
sifts,1,0,0.00001,0.00000,0.40215
grinds,1,0,0.00001,0.00000,0.40215
Gathering,1,0,0.00001,0.00000,0.40215
prescriptions,1,0,0.00001,0.00000,0.40215
drank,2,5,0.00002,0.00004,0.84842
stupid,1,2,0.00001,0.00002,0.14614
entreat,1,0,0.00001,0.00000,0.40215
returns,2,1,0.00002,0.00001,0.26548
writhing,1,0,0.00001,0.00000,0.40215
distraught,1,0,0.00001,0.00000,0.40215
diseases,1,1,0.00001,0.00001,0.00356
compound,1,1,0.00001,0.00001,0.00356
chancing,1,0,0.00001,0.00000,0.40215
discouraged,1,0,0.00001,0.00000,0.40215
selfish,1,2,0.00001,0.00002,0.14614
imaginings,1,0,0.00001,0.00000,0.40215
deluded,2,1,0.00002,0.00001,0.26548
lowliness,1,0,0.00001,0.00000,0.40215
adopt,1,1,0.00001,0.00001,0.00356
diverse,1,0,0.00001,0.00000,0.40215
consistent,1,1,0.00001,0.00001,0.00356
substantial,1,3,0.00001,0.00003,0.56560
ebb,1,0,0.00001,0.00000,0.40215
perceives,1,0,0.00001,0.00000,0.40215
emancipating,1,0,0.00001,0.00000,0.40215
receptive,1,0,0.00001,0.00000,0.40215
benefited,2,1,0.00002,0.00001,0.26548
imagine,3,4,0.00003,0.00003,0.05968
encompass,1,0,0.00001,0.00000,0.40215
calculated,1,3,0.00001,0.00003,0.56560
imagined,1,3,0.00001,0.00003,0.56560
total,1,1,0.00001,0.00001,0.00356
Can,4,5,0.00004,0.00004,0.04115
continues,1,1,0.00001,0.00001,0.00356
drops,1,2,0.00001,0.00002,0.14614
eastward,3,2,0.00003,0.00002,0.20926
grind,1,2,0.00001,0.00002,0.14614
Span,1,0,0.00001,0.00000,0.40215
Sixteen,1,0,0.00001,0.00000,0.40215
aspiring,1,1,0.00001,0.00001,0.00356
adept,1,0,0.00001,0.00000,0.40215
persevering,1,0,0.00001,0.00000,0.40215
clever,1,2,0.00001,0.00002,0.14614
immature,1,0,0.00001,0.00000,0.40215
wrinkled,3,1,0.00003,0.00001,0.80430
recently,2,5,0.00002,0.00004,0.84842
unsoiled,1,0,0.00001,0.00000,0.40215
clan,1,0,0.00001,0.00000,0.40215
Shakya,1,0,0.00001,0.00000,0.40215
undertaking,1,1,0.00001,0.00001,0.00356
answers,2,5,0.00002,0.00004,0.84842
complexion,1,1,0.00001,0.00001,0.00356
ruddy,1,2,0.00001,0.00002,0.14614
authoritative,1,0,0.00001,0.00000,0.40215
Was,1,2,0.00001,0.00002,0.14614
Barely,1,0,0.00001,0.00000,0.40215
puzzled,1,1,0.00001,0.00001,0.00356
fret,1,0,0.00001,0.00000,0.40215
rejecting,2,1,0.00002,0.00001,0.26548
indulging,1,1,0.00001,0.00001,0.00356
develop,1,0,0.00001,0.00000,0.40215
guided,2,3,0.00002,0.00003,0.08991
measured,2,4,0.00002,0.00003,0.39313
consolation,1,2,0.00001,0.00002,0.14614
forceful,1,0,0.00001,0.00000,0.40215
ferocity,1,2,0.00001,0.00002,0.14614
dispel,2,1,0.00002,0.00001,0.26548
possessor,3,2,0.00003,0.00002,0.20926
govern,1,1,0.00001,0.00001,0.00356
splits,1,1,0.00001,0.00001,0.00356
abacus,1,0,0.00001,0.00000,0.40215
More,1,2,0.00001,0.00002,0.14614
brings,4,3,0.00004,0.00003,0.17903
Huge,1,0,0.00001,0.00000,0.40215
inquiry,1,1,0.00001,0.00001,0.00356
Does,2,4,0.00002,0.00003,0.39313
inquired,2,2,0.00002,0.00002,0.00534
Established,1,0,0.00001,0.00000,0.40215
Firmly,1,0,0.00001,0.00000,0.40215
Boundless,1,0,0.00001,0.00000,0.40215
performed,2,2,0.00002,0.00002,0.00534
preferring,2,2,0.00002,0.00002,0.00534
Leave,1,1,0.00001,0.00001,0.00356
Earth,2,2,0.00002,0.00002,0.00534
Fifteen,1,0,0.00001,0.00000,0.40215
repairs,1,1,0.00001,0.00001,0.00356
casts,1,3,0.00001,0.00003,0.56560
dream,4,5,0.00004,0.00004,0.04115
incomparably,1,0,0.00001,0.00000,0.40215
dreams,7,7,0.00006,0.00006,0.01424
stroll,1,1,0.00001,0.00001,0.00356
stopped,1,1,0.00001,0.00001,0.00356
closed,1,1,0.00001,0.00001,0.00356
mouths,1,2,0.00001,0.00002,0.14614
Swords,1,0,0.00001,0.00000,0.40215
purposely,2,1,0.00002,0.00001,0.26548
unbinds,1,0,0.00001,0.00000,0.40215
battling,1,0,0.00001,0.00000,0.40215
delightedly,1,0,0.00001,0.00000,0.40215
holds,4,4,0.00004,0.00003,0.00890
hostility,1,0,0.00001,0.00000,0.40215
destroying,2,1,0.00002,0.00001,0.26548
wiping,1,0,0.00001,0.00000,0.40215
watches,1,0,0.00001,0.00000,0.40215
unbelievably,1,0,0.00001,0.00000,0.40215
presents,3,2,0.00003,0.00002,0.20926
soldiers,3,5,0.00003,0.00004,0.29228
military,1,2,0.00001,0.00002,0.14614
personal,1,1,0.00001,0.00001,0.00356
handing,1,0,0.00001,0.00000,0.40215
forces,1,1,0.00001,0.00001,0.00356
sets,1,3,0.00001,0.00003,0.56560
troops,1,0,0.00001,0.00000,0.40215
subdue,2,1,0.00002,0.00001,0.26548
settlement,2,1,0.00002,0.00001,0.26548
pride,1,2,0.00001,0.00002,0.14614
Wipe,1,0,0.00001,0.00000,0.40215
debates,1,0,0.00001,0.00000,0.40215
treating,2,2,0.00002,0.00002,0.00534
assent,1,0,0.00001,0.00000,0.40215
heedful,1,0,0.00001,0.00000,0.40215
equitable,1,0,0.00001,0.00000,0.40215
fathers,4,7,0.00004,0.00006,0.53117
kindly,1,0,0.00001,0.00000,0.40215
wrangle,1,0,0.00001,0.00000,0.40215
dispute,1,1,0.00001,0.00001,0.00356
willful,1,0,0.00001,0.00000,0.40215
indulgent,1,0,0.00001,0.00000,0.40215
contemptuous,1,0,0.00001,0.00000,0.40215
deceit,1,0,0.00001,0.00000,0.40215
sword,2,1,0.00002,0.00001,0.26548
trouble,6,10,0.00005,0.00009,0.67373
anoint,1,0,0.00001,0.00000,0.40215
reply,1,3,0.00001,0.00003,0.56560
ideas,3,3,0.00003,0.00003,0.00712
oppose,1,0,0.00001,0.00000,0.40215
resentment,1,0,0.00001,0.00000,0.40215
Day,3,1,0.00003,0.00001,0.80430
attitude,1,3,0.00001,0.00003,0.56560
mental,5,3,0.00005,0.00003,0.53098
hardness,1,1,0.00001,0.00001,0.00356
firmness,1,0,0.00001,0.00000,0.40215
Look,1,2,0.00001,0.00002,0.14614
unconditioned,1,0,0.00001,0.00000,0.40215
conditioned,1,1,0.00001,0.00001,0.00356
medial,1,0,0.00001,0.00000,0.40215
enclosed,1,0,0.00001,0.00000,0.40215
lascivious,1,0,0.00001,0.00000,0.40215
sports,1,2,0.00001,0.00002,0.14614
favors,1,0,0.00001,0.00000,0.40215
peddle,1,0,0.00001,0.00000,0.40215
kill,1,3,0.00001,0.00003,0.56560
carvers,1,0,0.00001,0.00000,0.40215
slaughterers,1,0,0.00001,0.00000,0.40215
intimacy,1,0,0.00001,0.00000,0.40215
expectations,2,1,0.00002,0.00001,0.26548
entry,2,4,0.00002,0.00003,0.39313
immediate,1,0,0.00001,0.00000,0.40215
jesting,2,2,0.00002,0.00002,0.00534
fond,1,0,0.00001,0.00000,0.40215
violate,1,0,0.00001,0.00000,0.40215
adhere,1,2,0.00001,0.00002,0.14614
kingdoms,1,0,0.00001,0.00000,0.40215
shun,1,1,0.00001,0.00001,0.00356
barriers,1,0,0.00001,0.00000,0.40215
volume,1,2,0.00001,0.00002,0.14614
innate,1,1,0.00001,0.00001,0.00356
revolve,1,1,0.00001,0.00001,0.00356
sharing,1,1,0.00001,0.00001,0.00356
underage,1,0,0.00001,0.00000,0.40215
nurturing,1,0,0.00001,0.00000,0.40215
imperative,1,0,0.00001,0.00000,0.40215
5,1,1,0.00001,0.00001,0.00356
Nor,3,4,0.00003,0.00003,0.05968
widows,2,1,0.00002,0.00001,0.26548
arouse,1,0,0.00001,0.00000,0.40215
hall,2,4,0.00002,0.00003,0.39313
engage,4,2,0.00004,0.00002,0.63183
chickens,2,5,0.00002,0.00004,0.84842
sheep,3,1,0.00003,0.00001,0.80430
illusionary,1,0,0.00001,0.00000,0.40215
actors,1,0,0.00001,0.00000,0.40215
boxing,1,0,0.00001,0.00000,0.40215
amusement,3,6,0.00003,0.00005,0.65944
anti,1,0,0.00001,0.00000,0.40215
associated,2,3,0.00002,0.00003,0.08991
heretics,1,0,0.00001,0.00000,0.40215
compose,1,1,0.00001,0.00001,0.00356
Jains,1,0,0.00001,0.00000,0.40215
offices,2,2,0.00002,0.00002,0.00534
compliant,1,0,0.00001,0.00000,0.40215
Peaceful,1,0,0.00001,0.00000,0.40215
Fourteen,1,0,0.00001,0.00000,0.40215
banished,2,1,0.00002,0.00001,0.26548
frowns,1,0,0.00001,0.00000,0.40215
trusting,1,2,0.00001,0.00002,0.14614
Evil,1,0,0.00001,0.00000,0.40215
muddied,2,1,0.00002,0.00001,0.26548
treat,4,8,0.00004,0.00007,0.93276
perverted,3,1,0.00003,0.00001,0.80430
rulers,6,4,0.00005,0.00003,0.46495
address,1,1,0.00001,0.00001,0.00356
delude,1,0,0.00001,0.00000,0.40215
fabricate,1,0,0.00001,0.00000,0.40215
borrow,1,2,0.00001,0.00002,0.14614
robed,2,1,0.00002,0.00001,0.26548
Greedy,1,0,0.00001,0.00000,0.40215
humankind,1,0,0.00001,0.00000,0.40215
despising,1,0,0.00001,0.00000,0.40215
retirement,1,2,0.00001,0.00002,0.14614
patched,1,0,0.00001,0.00000,0.40215
boastful,1,0,0.00001,0.00000,0.40215
perverse,1,0,0.00001,0.00000,0.40215
complying,1,0,0.00001,0.00000,0.40215
Glowing,1,0,0.00001,0.00000,0.40215
bestowal,1,0,0.00001,0.00000,0.40215
mention,2,3,0.00002,0.00003,0.08991
worrying,1,0,0.00001,0.00000,0.40215
aunt,1,0,0.00001,0.00000,0.40215
maternal,1,0,0.00001,0.00000,0.40215
sincere,3,5,0.00003,0.00004,0.29228
devious,1,0,0.00001,0.00000,0.40215
muddled,1,0,0.00001,0.00000,0.40215
corruption,1,0,0.00001,0.00000,0.40215
fewer,2,3,0.00002,0.00003,0.08991
accompanying,1,0,0.00001,0.00000,0.40215
Embrace,1,0,0.00001,0.00000,0.40215
Admonition,1,0,0.00001,0.00000,0.40215
Thirteen,1,0,0.00001,0.00000,0.40215
quicker,1,0,0.00001,0.00000,0.40215
watch,2,2,0.00002,0.00002,0.00534
excepted,2,1,0.00002,0.00001,0.26548
Fifth,1,0,0.00001,0.00000,0.40215
Fourth,2,2,0.00002,0.00002,0.00534
Second,2,1,0.00002,0.00001,0.26548
accumulating,1,2,0.00001,0.00002,0.14614
austerities,1,0,0.00001,0.00000,0.40215
pursuing,2,3,0.00002,0.00003,0.08991
witness,3,3,0.00003,0.00003,0.00712
mustard,1,0,0.00001,0.00000,0.40215
piling,1,1,0.00001,0.00001,0.00356
accumulated,2,5,0.00002,0.00004,0.84842
harsh,1,2,0.00001,0.00002,0.14614
refined,3,2,0.00003,0.00002,0.20926
yielding,1,2,0.00001,0.00002,0.14614
benevolent,1,0,0.00001,0.00000,0.40215
Kind,1,0,0.00001,0.00000,0.40215
conceiving,2,1,0.00002,0.00001,0.26548
grasping,1,1,0.00001,0.00001,0.00356
secrets,1,3,0.00001,0.00003,0.56560
rarity,1,0,0.00001,0.00000,0.40215
discussed,1,1,0.00001,0.00001,0.00356
Ocean,1,1,0.00001,0.00001,0.00356
Wait,1,0,0.00001,0.00000,0.40215
greetings,1,0,0.00001,0.00000,0.40215
exchanged,1,3,0.00001,0.00003,0.56560
gestures,1,0,0.00001,0.00000,0.40215
Proceeding,1,0,0.00001,0.00000,0.40215
pedaled,1,0,0.00001,0.00000,0.40215
Debate,1,1,0.00001,0.00001,0.00356
exceedingly,3,2,0.00003,0.00002,0.20926
songs,1,1,0.00001,0.00001,0.00356
steamers,1,0,0.00001,0.00000,0.40215
housed,1,2,0.00001,0.00002,0.14614
medium,2,2,0.00002,0.00002,0.00534
parity,1,0,0.00001,0.00000,0.40215
winning,1,0,0.00001,0.00000,0.40215
tinged,1,2,0.00001,0.00002,0.14614
indifference,3,2,0.00003,0.00002,0.20926
gratification,1,1,0.00001,0.00001,0.00356
flagged,1,0,0.00001,0.00000,0.40215
undertake,2,2,0.00002,0.00002,0.00534
Asita,1,0,0.00001,0.00000,0.40215
lacked,1,0,0.00001,0.00000,0.40215
couch,3,1,0.00003,0.00001,0.80430
meals,1,2,0.00001,0.00002,0.14614
providing,2,1,0.00002,0.00001,0.26548
disobey,1,0,0.00001,0.00000,0.40215
proclamations,1,0,0.00001,0.00000,0.40215
delegated,1,0,0.00001,0.00000,0.40215
begrudge,1,0,0.00001,0.00000,0.40215
marrow,1,2,0.00001,0.00002,0.14614
maidservants,1,0,0.00001,0.00000,0.40215
wavered,1,0,0.00001,0.00000,0.40215
flagging,1,0,0.00001,0.00000,0.40215
valor,1,2,0.00001,0.00002,0.14614
meant,2,5,0.00002,0.00004,0.84842
wins,1,0,0.00001,0.00000,0.40215
divisions,1,1,0.00001,0.00001,0.00356
toenail,1,0,0.00001,0.00000,0.40215
booting,1,0,0.00001,0.00000,0.40215
move,5,9,0.00005,0.00008,0.78629
toe,2,2,0.00002,0.00002,0.00534
fling,1,0,0.00001,0.00000,0.40215
journeys,1,0,0.00001,0.00000,0.40215
ensure,1,0,0.00001,0.00000,0.40215
roars,2,1,0.00002,0.00001,0.26548
tossing,1,0,0.00001,0.00000,0.40215
restrain,1,1,0.00001,0.00001,0.00356
pervading,1,0,0.00001,0.00000,0.40215
exudes,1,0,0.00001,0.00000,0.40215
torch,3,1,0.00003,0.00001,0.80430
Beneath,1,0,0.00001,0.00000,0.40215
opportunities,1,3,0.00001,0.00003,0.56560
endless,1,1,0.00001,0.00001,0.00356
holy,1,2,0.00001,0.00002,0.14614
preserved,2,5,0.00002,0.00004,0.84842
marveled,1,0,0.00001,0.00000,0.40215
unimpaired,1,1,0.00001,0.00001,0.00356
crossbar,1,0,0.00001,0.00000,0.40215
lock,2,3,0.00002,0.00003,0.08991
opened,2,5,0.00002,0.00004,0.84842
Say,1,3,0.00001,0.00003,0.56560
handful,1,2,0.00001,0.00002,0.14614
comprising,1,0,0.00001,0.00000,0.40215
festoons,2,2,0.00002,0.00002,0.00534
comprised,1,0,0.00001,0.00000,0.40215
ranges,2,1,0.00002,0.00001,0.26548
ornamented,2,1,0.00002,0.00001,0.26548
arriving,2,2,0.00002,0.00002,0.00534
rivers,7,7,0.00006,0.00006,0.01424
cities,4,3,0.00004,0.00003,0.17903
highways,2,3,0.00002,0.00003,0.08991
cleanness,1,0,0.00001,0.00000,0.40215
feature,2,2,0.00002,0.00002,0.00534
insures,1,0,0.00001,0.00000,0.40215
erect,8,9,0.00007,0.00008,0.00990
funerary,1,0,0.00001,0.00000,0.40215
Purity,1,0,0.00001,0.00000,0.40215
issue,2,2,0.00002,0.00002,0.00534
marveling,1,0,0.00001,0.00000,0.40215
pervaded,1,1,0.00001,0.00001,0.00356
Tower,1,0,0.00001,0.00000,0.40215
